Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Session,GP,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 00:23:05.738000,BEG,38,1.0939144766881181,5.0,1.0,,,0.3317591606355862,1.3927470603332692,-0.6073224177228029,0 days 00:21:57.732000,0 days 00:22:41.340000,0 days 00:23:05.738000,,250.0,281.0,303.0,False,HARD,5.0,True,Ferrari,0 days 00:21:26.437000,2025-04-11 11:38:20.357,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.015258750700177,-1.2777521579193805,1001.2,False,1.7403673768646843,11,1.5
0 days 00:23:13.251000,NOR,4,0.45553226526643653,4.0,1.0,,,-0.02057524264002665,1.1052432276199047,-0.6910521077050535,0 days 00:22:08.111000,0 days 00:22:49.519000,0 days 00:23:13.251000,238.0,266.0,285.0,318.0,True,MEDIUM,4.0,True,McLaren,0 days 00:21:38.002000,2025-04-11 11:38:31.922,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.015258750700177,-1.2777521579193805,1001.2,False,1.7403673768646843,11,1.5
0 days 00:23:22.197000,PIA,81,0.6110315847810477,4.0,1.0,,,0.04032572925837136,1.1797328570047312,-0.6643994135965894,0 days 00:22:16.275000,0 days 00:22:58.253000,0 days 00:23:22.197000,238.0,266.0,285.0,319.0,True,MEDIUM,4.0,True,McLaren,0 days 00:21:45.961000,2025-04-11 11:38:39.881,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.015258750700177,-1.2777521579193805,1001.2,False,1.7403673768646843,11,1.5
0 days 00:24:10.744000,HAM,44,0.6291495399423236,5.0,1.0,,,0.13806436220750867,1.1334708766499444,-0.6467985778645847,0 days 00:23:05.036000,0 days 00:23:46.660000,0 days 00:24:10.744000,,268.0,284.0,320.0,True,HARD,5.0,True,Ferrari,0 days 00:22:34.393000,2025-04-11 11:39:28.313,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.015258750700177,-1.2777521579193805,1001.0,False,1.7139409712821911,2,1.9
0 days 00:24:27.781000,OCO,31,0.5892900385875148,5.0,1.0,,,0.09974131159827214,1.1405277889074534,-0.6691767832952764,0 days 00:23:22.197000,0 days 00:24:03.875000,0 days 00:24:27.781000,233.0,260.0,280.0,309.0,True,MEDIUM,5.0,True,Haas F1 Team,0 days 00:22:51.683000,2025-04-11 11:39:45.603,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.015258750700177,-1.2777521579193805,1001.0,False,1.7139409712821911,2,1.9
0 days 00:24:44.849000,BEG,38,1.0639804638129655,6.0,1.0,,,0.3623581855406346,1.354456777158262,-0.6073224177228029,0 days 00:23:37.136000,0 days 00:24:20.451000,0 days 00:24:44.849000,233.0,254.0,284.0,299.0,True,HARD,6.0,True,Ferrari,0 days 00:23:05.738000,2025-04-11 11:39:59.658,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.015258750700177,-1.2777521579193805,1001.0,False,1.7139409712821911,2,1.9
0 days 00:24:51.620000,LAW,30,0.8049724787248002,5.0,2.0,,,0.21738416463127633,1.2580123096389606,-0.6598734844083595,0 days 00:23:45.063000,0 days 00:24:27.640000,0 days 00:24:51.620000,233.0,265.0,286.0,323.0,True,HARD,5.0,False,Racing Bulls,0 days 00:23:14.153000,2025-04-11 11:40:08.073,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.015258750700177,-1.2248557623560288,1001.2,False,1.687514565699699,27,1.8
0 days 00:25:45.420000,BOR,5,0.7799224363713841,6.0,1.0,,,0.1645042963487642,1.2450746371668595,-0.6450384942913844,0 days 00:24:38.844000,0 days 00:25:21.322000,0 days 00:25:45.420000,237.0,268.0,285.0,320.0,True,HARD,6.0,True,Kick Sauber,0 days 00:24:08.112000,2025-04-11 11:41:02.032,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.015258750700177,-1.2248557623560288,1001.2,False,1.687514565699699,27,1.8
0 days 00:26:23.429000,BEG,38,0.9803227751987217,7.0,1.0,,,0.19985656784100522,1.3366838129541636,-0.5882129389280549,0 days 00:25:15.700000,0 days 00:25:58.879000,0 days 00:26:23.429000,239.0,256.0,285.0,322.0,True,HARD,7.0,True,Ferrari,0 days 00:24:44.849000,2025-04-11 11:41:38.769,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.033450046599924,-1.2248557623560288,1001.2,False,1.7403673768646843,340,1.7
0 days 00:26:25.669000,VES,72,0.9644104841440354,6.0,1.0,,,0.4446487670813978,1.2819274011782995,-0.6518273880737289,0 days 00:25:18.865000,0 days 00:26:01.625000,0 days 00:26:25.669000,228.0,270.0,286.0,309.0,True,HARD,6.0,True,Mercedes,0 days 00:24:47.190000,2025-04-11 11:41:41.110,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.033450046599924,-1.2248557623560288,1001.2,False,1.7403673768646843,340,1.7
0 days 00:26:34.026000,GAS,10,0.6018938334823157,6.0,1.0,,,0.07003352042832227,1.1498063216904764,-0.6554732754753584,0 days 00:25:28.262000,0 days 00:26:10.011000,0 days 00:26:34.026000,236.0,263.0,283.0,322.0,True,MEDIUM,6.0,True,Alpine,0 days 00:24:57.848000,2025-04-11 11:41:51.768,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.033450046599924,-1.2248557623560288,1001.2,False,1.7403673768646843,340,1.7
0 days 00:26:55.694000,HUL,27,0.7802375312437534,6.0,1.0,,,0.19569747707721236,1.2390631933919438,-0.6522045488394146,0 days 00:25:49.221000,0 days 00:26:31.653000,0 days 00:26:55.694000,238.0,269.0,285.0,320.0,True,HARD,6.0,True,Kick Sauber,0 days 00:25:18.384000,2025-04-11 11:42:12.304,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.05164134249967,-1.171959366792677,1001.1,False,1.7535805796559307,8,1.5
0 days 00:27:06.223000,STR,18,0.7726752543068724,6.0,1.0,,,0.13984682967770576,1.2271709894024363,-0.6231631698816072,0 days 00:25:59.610000,0 days 00:26:41.951000,0 days 00:27:06.223000,240.0,260.0,285.0,322.0,False,HARD,6.0,True,Aston Martin,0 days 00:25:28.961000,2025-04-11 11:42:22.881,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.05164134249967,-1.171959366792677,1001.1,False,1.7535805796559307,8,1.5
0 days 00:27:35.222000,HIR,50,0.8692518326882864,7.0,1.0,,,0.35344584818964914,1.2356654208235127,-0.6446613335256985,0 days 00:26:28.715000,0 days 00:27:11.121000,0 days 00:27:35.222000,237.0,265.0,276.0,294.0,False,MEDIUM,7.0,True,Haas F1 Team,0 days 00:25:57.347000,2025-04-11 11:42:51.267,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.05164134249967,-1.171959366792677,1001.1,False,1.7535805796559307,8,1.5
0 days 00:28:38.747000,HAM,44,1.12416358443564,7.0,1.0,,,0.07775754613250935,1.1529427271382586,-0.24499664215396502,0 days 00:27:29.694000,0 days 00:28:11.467000,0 days 00:28:38.747000,237.0,270.0,211.0,322.0,False,HARD,7.0,True,Ferrari,0 days 00:26:59.254000,2025-04-11 11:43:53.174,12,,False,,False,True,FP1,Bahrain Grand_Prix,2.033450046599924,-1.2777521579193805,1001.1,False,1.7535805796559307,15,1.6
0 days 00:28:43.939000,OCO,31,0.7041421195663905,7.0,1.0,,,0.13182572606181883,1.220636811386223,-0.6681710212534473,0 days 00:27:37.734000,0 days 00:28:20.025000,0 days 00:28:43.939000,234.0,261.0,278.0,308.0,False,MEDIUM,7.0,True,Haas F1 Team,0 days 00:27:07.112000,2025-04-11 11:44:01.032,12,,False,,False,True,FP1,Bahrain Grand_Prix,2.033450046599924,-1.2777521579193805,1001.1,False,1.7535805796559307,15,1.6
0 days 00:28:48.405000,HAD,6,0.7911083043405198,5.0,2.0,,,0.13063741441502041,1.2412848139174557,-0.6181343596724628,0 days 00:27:41.644000,0 days 00:28:24.093000,0 days 00:28:48.405000,233.0,266.0,286.0,323.0,True,HARD,5.0,False,Racing Bulls,0 days 00:27:11.026000,2025-04-11 11:44:04.946,12,,False,,False,True,FP1,Bahrain Grand_Prix,2.05164134249967,-1.2777521579193805,1001.0,False,1.7403673768646843,16,2.9
0 days 00:28:53.654000,DOO,7,0.639547670730535,7.0,2.0,,,0.09112605215898652,1.1829999460128373,-0.6662852174250186,0 days 00:27:47.722000,0 days 00:28:29.725000,0 days 00:28:53.654000,236.0,266.0,282.0,321.0,True,HARD,7.0,False,Alpine,0 days 00:27:17.237000,2025-04-11 11:44:11.157,12,,False,,False,True,FP1,Bahrain Grand_Prix,2.05164134249967,-1.2777521579193805,1001.0,False,1.7403673768646843,16,2.9
0 days 00:29:49.107000,ALB,23,0.46955398708690266,7.0,2.0,,,-0.01077167155394367,1.0911294031048844,-0.6704339858475622,0 days 00:28:43.911000,0 days 00:29:25.211000,0 days 00:29:49.107000,238.0,263.0,283.0,317.0,True,MEDIUM,7.0,False,Williams,0 days 00:28:13.769000,2025-04-11 11:45:07.689,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.05164134249967,-1.2777521579193805,1001.1,False,1.7403673768646843,30,1.8
0 days 00:29:57.020000,TSU,22,0.6247382117291422,7.0,1.0,,,0.009132548529923212,1.1586928037925255,-0.620020163500892,0 days 00:28:50.906000,0 days 00:29:32.723000,0 days 00:29:57.020000,237.0,267.0,281.0,325.0,True,MEDIUM,7.0,True,Red Bull Racing,0 days 00:28:20.697000,2025-04-11 11:45:14.617,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.05164134249967,-1.2777521579193805,1001.1,False,1.7403673768646843,30,1.8
0 days 00:30:04.534000,BRO,46,2.1507426786171977,4.0,2.0,,,2.082439294280769,1.475861804699497,-0.5848184920368825,0 days 00:28:55.713000,0 days 00:29:39.957000,0 days 00:30:04.534000,223.0,251.0,275.0,297.0,True,MEDIUM,4.0,False,Williams,0 days 00:28:18.525000,2025-04-11 11:45:12.445,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.05164134249967,-1.2777521579193805,1001.1,False,1.7403673768646843,30,1.8
0 days 00:30:13.181000,PIA,81,0.5275314436029896,7.0,2.0,,,0.028739690702090225,1.1159592795664939,-0.6647765743622752,0 days 00:29:07.750000,0 days 00:29:49.240000,0 days 00:30:13.181000,238.0,265.0,284.0,318.0,True,MEDIUM,7.0,False,McLaren,0 days 00:28:37.475000,2025-04-11 11:45:31.395,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.05164134249967,-1.2777521579193805,1001.1,False,1.7403673768646843,30,1.8
0 days 00:30:40.368000,VES,72,0.7310827311540291,8.0,1.0,,,0.14044098550110445,1.2236425332736813,-0.6532103108812434,0 days 00:29:34.021000,0 days 00:30:16.335000,0 days 00:30:40.368000,238.0,270.0,284.0,321.0,True,HARD,8.0,True,Mercedes,0 days 00:29:03.370000,2025-04-11 11:45:57.290,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.05164134249967,-1.2777521579193805,1001.1,False,1.7403673768646843,30,1.8
0 days 00:32:04.745000,LAW,30,0.7214723375467421,8.0,3.0,,,0.13984682967770576,1.210835544361904,-0.6483072209273281,0 days 00:30:58.457000,0 days 00:31:40.673000,0 days 00:32:04.745000,235.0,269.0,285.0,319.0,True,HARD,8.0,False,Racing Bulls,0 days 00:30:27.808000,2025-04-11 11:47:21.728,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.05164134249967,-1.171959366792677,1001.2,False,1.7007277684909456,12,2.9
0 days 00:33:11.185000,HUL,27,0.5793645501078585,9.0,1.0,,,0.07746046822080947,1.119357052134924,-0.6473014588854993,0 days 00:32:05.589000,0 days 00:32:47.105000,0 days 00:33:11.185000,238.0,272.0,284.0,321.0,True,HARD,9.0,True,Kick Sauber,0 days 00:31:35.150000,2025-04-11 11:48:29.070,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.05164134249967,-1.2248557623560288,1001.2,False,1.6743013629084527,1,2.3
0 days 00:33:21.366000,IWA,37,0.8336461121104732,6.0,2.0,,,0.1674750754657597,1.247688308373344,-0.6059394949152884,0 days 00:32:14.459000,0 days 00:32:56.957000,0 days 00:33:21.366000,235.0,267.0,278.0,319.0,True,MEDIUM,6.0,False,Red Bull Racing,0 days 00:31:43.717000,2025-04-11 11:48:37.637,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.05164134249967,-1.2248557623560288,1001.2,False,1.6743013629084527,1,2.3
0 days 00:33:37.503000,GAS,10,0.5146125538358172,9.0,2.0,,,0.0037851461193319194,1.0962260619575306,-0.6455413753122985,0 days 00:32:32.070000,0 days 00:33:13.409000,0 days 00:33:37.503000,238.0,266.0,282.0,320.0,True,MEDIUM,9.0,False,Alpine,0 days 00:32:01.879000,2025-04-11 11:48:55.799,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.05164134249967,-1.2248557623560288,1001.2,False,1.6743013629084527,1,2.3
0 days 00:34:09.366000,STR,18,0.7146977977907877,9.0,2.0,,,0.056367936490144176,1.2032558978630974,-0.6110940253796613,0 days 00:33:02.840000,0 days 00:33:44.998000,0 days 00:34:09.366000,240.0,262.0,282.0,322.0,True,HARD,9.0,False,Aston Martin,0 days 00:32:32.472000,2025-04-11 11:49:26.392,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.05164134249967,-1.3306485534827321,1001.1,False,1.7271541740734377,15,1.9
0 days 00:35:49.229000,HAD,6,0.9010764147976592,8.0,3.0,,,0.08340202645479945,1.1592155380338223,-0.43143978065798533,0 days 00:34:41.611000,0 days 00:35:23.432000,0 days 00:35:49.229000,236.0,270.0,276.0,321.0,False,HARD,8.0,False,Racing Bulls,0 days 00:34:11.152000,2025-04-11 11:51:05.072,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.05164134249967,-1.2248557623560288,1001.2,False,1.7403673768646843,358,2.7
0 days 00:36:20.542000,ALB,23,0.4446614921696723,10.0,2.0,,,-0.019386930993229287,1.0832883894854295,-0.6791086834583359,0 days 00:35:15.475000,0 days 00:35:56.715000,0 days 00:36:20.542000,237.0,264.0,285.0,318.0,True,MEDIUM,10.0,False,Williams,0 days 00:34:45.362000,2025-04-11 11:51:39.282,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.05164134249967,-1.2248557623560288,1001.2,False,1.7403673768646843,358,2.7
0 days 00:36:35.324000,NOR,4,0.5695966090643879,7.0,2.0,,,-0.014930762317736546,1.2029945307424486,-0.6964580786798834,0 days 00:35:29.479000,0 days 00:36:11.635000,0 days 00:36:35.324000,239.0,264.0,285.0,316.0,False,MEDIUM,7.0,False,McLaren,0 days 00:34:59.351000,2025-04-11 11:51:53.271,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.05164134249967,-1.2248557623560288,1001.2,False,1.7403673768646843,358,2.7
0 days 00:38:22.861000,STR,18,0.7826007427865287,11.0,2.0,,,0.09974131159827214,1.2397166111935645,-0.6103397038482896,0 days 00:37:16.050000,0 days 00:37:58.487000,0 days 00:38:22.861000,239.0,266.0,284.0,322.0,False,HARD,11.0,False,Aston Martin,0 days 00:36:45.536000,2025-04-11 11:53:39.456,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.05164134249967,-1.2777521579193805,1001.2,False,1.7535805796559307,352,1.4
0 days 00:38:34.713000,LAW,30,0.6130797014514514,11.0,3.0,,,0.11816014212364179,1.156471183267013,-0.67332555171782,0 days 00:37:29.040000,0 days 00:38:10.840000,0 days 00:38:34.713000,237.0,269.0,286.0,321.0,True,HARD,11.0,False,Racing Bulls,0 days 00:36:58.464000,2025-04-11 11:53:52.384,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.05164134249967,-1.2777521579193805,1001.2,False,1.7535805796559307,352,1.4
0 days 00:39:46.795000,DRU,34,0.8906782840094478,7.0,2.0,,,0.26996695500208856,1.2756545902827359,-0.6307063851953234,0 days 00:38:39.871000,0 days 00:39:22.583000,0 days 00:39:46.795000,237.0,264.0,281.0,314.0,True,HARD,7.0,False,Aston Martin,0 days 00:38:08.784000,2025-04-11 11:55:02.704,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.05164134249967,-1.3306485534827321,1001.2,False,1.7535805796559307,18,1.8
0 days 00:39:57.102000,IWA,37,0.7000458862255807,9.0,2.0,,,0.07864877986760789,1.2291312428073002,-0.6571076387933305,0 days 00:38:50.744000,0 days 00:39:33.100000,0 days 00:39:57.102000,236.0,265.0,281.0,317.0,True,MEDIUM,9.0,False,Red Bull Racing,0 days 00:38:20.301000,2025-04-11 11:55:14.221,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.05164134249967,-1.3306485534827321,1001.2,False,1.7535805796559307,18,1.8
0 days 00:41:04.072000,NOR,4,0.4550596229578815,9.0,2.0,,,0.004379301942731655,1.0942658085526666,-0.6914292684707394,0 days 00:39:59.019000,0 days 00:40:40.343000,0 days 00:41:04.072000,240.0,266.0,285.0,316.0,True,MEDIUM,9.0,False,McLaren,0 days 00:39:28.826000,2025-04-11 11:56:22.746,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.033450046599924,-1.2777521579193805,1001.1,False,1.7535805796559307,27,2.7
0 days 00:42:26.462000,VES,72,0.4675058704164989,11.0,2.0,,,0.028739690702090225,1.0800213004773234,-0.6781029214165071,0 days 00:41:21.412000,0 days 00:42:02.627000,0 days 00:42:26.462000,239.0,270.0,286.0,320.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:40:51.137000,2025-04-11 11:57:45.057,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.015258750700177,-1.3306485534827321,1001.1,False,1.7007277684909456,7,1.7
0 days 00:42:48.761000,BOR,5,0.35769530739554306,10.0,2.0,,,-0.15693400411010036,1.069697299211707,-0.6772228796299071,0 days 00:41:43.783000,0 days 00:42:24.919000,0 days 00:42:48.761000,239.0,270.0,287.0,325.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:41:14.133000,2025-04-11 11:58:08.053,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.015258750700177,-1.2248557623560288,1001.1,False,1.661088160117206,33,2.1
0 days 00:44:12.111000,DRU,34,0.7548723940179658,9.0,2.0,,,0.10449455818546474,1.2397166111935645,-0.6344779928521816,0 days 00:43:05.492000,0 days 00:43:47.929000,0 days 00:44:12.111000,239.0,259.0,282.0,317.0,True,HARD,9.0,False,Aston Martin,0 days 00:42:34.962000,2025-04-11 11:59:28.882,1,,False,,False,True,FP1,Bahrain Grand_Prix,1.9970674548004295,-1.2248557623560288,1001.1,False,1.634661754534714,358,2.9
0 days 00:45:22.959000,HIR,50,0.5021663063772019,10.0,2.0,,,0.03616663849457848,1.121186621979464,-0.6931893520439397,0 days 00:44:17.714000,0 days 00:44:59.244000,0 days 00:45:22.959000,239.0,268.0,283.0,314.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:43:47.414000,2025-04-11 12:00:41.334,1,,False,,False,True,FP1,Bahrain Grand_Prix,1.9970674548004295,-1.2248557623560288,1001.2,False,1.634661754534714,10,1.4
0 days 00:45:32.131000,HUL,27,0.30003294575182765,12.0,2.0,,,-0.13495023864433653,1.0482651953185287,-0.7119216700730019,0 days 00:44:27.593000,0 days 00:45:08.565000,0 days 00:45:32.131000,239.0,273.0,284.0,324.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:43:57.869000,2025-04-11 12:00:51.789,1,,False,,False,True,FP1,Bahrain Grand_Prix,1.9970674548004295,-1.2248557623560288,1001.2,False,1.634661754534714,10,1.4
0 days 00:47:03.538000,IWA,37,0.6649128079563226,12.0,3.0,,,0.06943936460492253,1.2065229868712035,-0.6594963236426736,0 days 00:45:57.372000,0 days 00:46:39.555000,0 days 00:47:03.538000,237.0,267.0,283.0,320.0,True,MEDIUM,12.0,False,Red Bull Racing,0 days 00:45:26.960000,2025-04-11 12:02:20.880,1,,False,,False,True,FP1,Bahrain Grand_Prix,1.9970674548004295,-1.2248557623560288,1001.1,False,1.5950221461609744,3,2.6
0 days 00:47:46.373000,HAM,44,1.148268342171948,10.0,2.0,,,0.3994929245030727,1.3826844261883018,-0.5829326882084538,0 days 00:46:38.250000,0 days 00:47:21.781000,0 days 00:47:46.373000,231.0,239.0,277.0,294.0,False,HARD,10.0,False,Ferrari,0 days 00:46:06.727000,2025-04-11 12:03:00.647,1,,False,,False,True,FP1,Bahrain Grand_Prix,1.9970674548004295,-1.2248557623560288,1001.1,False,1.5950221461609744,55,1.6
0 days 00:47:47.954000,PIA,81,0.33878961505334054,10.0,3.0,,,-0.12484958964655367,0.9982133917143379,-0.6371181182119819,0 days 00:46:43.204000,0 days 00:47:23.793000,0 days 00:47:47.954000,239.0,268.0,276.0,316.0,True,SOFT,2.0,True,McLaren,0 days 00:46:13.446000,2025-04-11 12:03:07.366,1,,False,,False,True,FP1,Bahrain Grand_Prix,1.9970674548004295,-1.2248557623560288,1001.1,False,1.5950221461609744,55,1.6
0 days 00:49:16.907000,HAD,6,0.36383965740675883,11.0,4.0,,,-0.07434634465763733,1.0908680359842364,-0.7276367019765775,0 days 00:48:12.168000,0 days 00:48:53.466000,0 days 00:49:16.907000,235.0,271.0,287.0,320.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:47:42.240000,2025-04-11 12:04:36.160,1,,False,,False,True,FP1,Bahrain Grand_Prix,1.9970674548004295,-1.2248557623560288,1001.0,False,1.661088160117206,336,1.0
0 days 00:49:26.312000,HAM,44,1.1944297409741562,11.0,2.0,,,0.39800753494457547,1.4128723286232052,-0.5745094311081373,0 days 00:48:17.891000,0 days 00:49:01.653000,0 days 00:49:26.312000,227.0,242.0,277.0,297.0,False,HARD,11.0,False,Ferrari,0 days 00:47:46.373000,2025-04-11 12:04:40.293,1,,False,,False,True,FP1,Bahrain Grand_Prix,1.9970674548004295,-1.2248557623560288,1001.0,False,1.661088160117206,336,1.0
0 days 00:49:34.847000,OCO,31,0.287744245729396,10.0,2.0,,,-0.1492099784059133,1.0391173460958307,-0.7068928598638574,0 days 00:48:30.339000,0 days 00:49:11.241000,0 days 00:49:34.847000,240.0,267.0,281.0,315.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:48:00.663000,2025-04-11 12:04:54.583,1,,False,,False,True,FP1,Bahrain Grand_Prix,1.9970674548004295,-1.2248557623560288,1001.0,False,1.661088160117206,336,1.0
0 days 00:49:40.238000,VES,72,0.49365874482321087,14.0,2.0,,,0.05280300154975104,1.0946578592336393,-0.6814973683076795,0 days 00:48:35.103000,0 days 00:49:16.430000,0 days 00:49:40.238000,237.0,271.0,287.0,323.0,False,MEDIUM,5.0,True,Mercedes,0 days 00:48:04.747000,2025-04-11 12:04:58.667,1,,False,,False,True,FP1,Bahrain Grand_Prix,1.9970674548004295,-1.2248557623560288,1001.0,False,1.661088160117206,336,1.0
0 days 00:49:52.451000,LAW,30,0.34320094326652184,14.0,4.0,,,-0.04166777437069195,1.0463049419136647,-0.7150646764537169,0 days 00:48:47.953000,0 days 00:49:28.910000,0 days 00:49:52.451000,238.0,271.0,286.0,322.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:48:17.915000,2025-04-11 12:05:11.835,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.033450046599924,-1.3306485534827321,1001.1,False,1.7139409712821911,40,1.1
0 days 00:50:00.814000,BOR,5,0.4738077678638982,13.0,3.0,,,-0.028893424167613455,1.1180502165316817,-0.6852689759645378,0 days 00:48:55.530000,0 days 00:49:37.036000,0 days 00:50:00.814000,239.0,269.0,286.0,322.0,False,SOFT,5.0,False,Kick Sauber,0 days 00:48:25.449000,2025-04-11 12:05:19.369,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.033450046599924,-1.3306485534827321,1001.1,False,1.7139409712821911,40,1.1
0 days 00:50:12.556000,DOO,7,0.3211443022006197,12.0,4.0,,,-0.11237231735517399,1.0551914240157139,-0.7112930687968585,0 days 00:49:07.960000,0 days 00:49:48.985000,0 days 00:50:12.556000,240.0,270.0,285.0,321.0,True,SOFT,2.0,True,Alpine,0 days 00:48:38.160000,2025-04-11 12:05:32.080,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.033450046599924,-1.3306485534827321,1001.1,False,1.7139409712821911,40,1.1
0 days 00:50:20.269000,TSU,22,0.3350084765849,12.0,3.0,,,-0.14891290049421343,1.0557141582570115,-0.6852689759645378,0 days 00:49:15.462000,0 days 00:49:56.491000,0 days 00:50:20.269000,239.0,271.0,284.0,324.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:48:45.785000,2025-04-11 12:05:39.705,1,,False,,False,True,FP1,Bahrain Grand_Prix,2.033450046599924,-1.3306485534827321,1001.1,False,1.7139409712821911,40,1.1
